,index,time,rpm,temp,power,cum_rpm,cum_temp,cum_power,RpmSpec,PowerSpec,DiameterSpec,ThicknessSpec,QSpec,PSpec,LifeSpec,cumurated_life_impact_factor,death,index,defect,index,defect_pred,index,defference_rate
565,14966,34000.0,12608.75218499071,23.75424408779383,11.963203078054216,440980.3771330303,806.6026157552424,390.0296157953171,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3737552670908839,0.0,14966,0.0,565,0.010063879,565,-0.010063879191875458
566,16041,2000.0,5373.079567221448,28.397356929238388,44.84481563130561,9759.544133860967,51.95513272108532,83.69757588105799,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.608410704063174,0.0,16041,0.0,566,0.0998887,566,-0.09988869726657867
567,3453,56000.0,15738.961417667002,29.85800595167566,15.0424715442089,833658.0827310098,1392.2307519940744,705.3551006589543,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3298560947318705,0.0,3453,0.0,567,0.010624118,567,-0.010624118149280548
568,1085,58000.0,11949.483855769897,23.228175607042264,12.217372901367677,877174.3874879964,1454.2133065533965,737.3087073503842,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.326932591914194,0.0,1085,0.0,568,0.011801843,568,-0.011801842600107193
569,2315,24000.0,14098.1300261552,22.079623808402555,10.706522216440188,380671.1128132925,610.7195380468528,309.486773890478,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4022188083335964,0.0,2315,0.0,569,0.12187956,569,-0.12187956273555756
570,10058,24000.0,15256.418703843883,27.37572526985745,13.099880049131572,336751.3993073735,608.0727655294961,293.1734409014489,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4020220951847549,0.0,10058,0.0,570,0.061762836,570,-0.06176283583045006
571,7825,4000.0,13210.56204380264,20.34438540247908,9.910017314436814,56864.299911926806,89.35824680062223,45.2420083223466,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.8134997575221977,0.0,7825,0.0,571,0.08618861,571,-0.08618860691785812
572,4242,55000.0,14403.392550832354,27.609555630772697,13.71428882435676,836771.3191073949,1383.4989777722617,700.4924052844492,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3305698923789264,0.0,4242,0.0,572,0.010732919,572,-0.010732918977737427
573,12281,35000.0,14507.195550572142,26.63917082377373,12.378619764248503,478477.0241242658,872.366084147595,424.8067414654787,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3664400123304658,0.0,12281,0.0,573,0.007349575,573,-0.007349574938416481
574,19290,12000.0,3980.992724823497,21.754323210161356,34.80747120596377,55192.74327860657,289.91263783128403,455.2239590210221,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3636957096991676,0.0,19290,0.0,574,0.055748794,574,-0.055748794227838516
575,15286,38000.0,11681.95860510345,22.373341071820825,10.650774016303265,500411.00871778233,918.5921453613604,444.6387630383463,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3621264122264939,0.0,15286,0.0,575,0.010985391,575,-0.010985391214489937
576,3741,28000.0,15354.288480217168,27.6485997656444,14.587741634637524,423367.9903520061,694.7614369932645,353.45356715877244,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3880768714616445,0.0,3741,1.0,576,0.18693963,576,0.8130603730678558
577,14008,24000.0,11308.281882105528,21.615026340466432,10.303893337282044,333841.1567089816,605.5567388139367,293.4005923641539,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4019541580939645,0.0,14008,0.0,577,0.102795,577,-0.10279499739408493
578,11894,43000.0,10965.629396904891,20.939599453371287,10.066342498039411,570709.7356704967,1050.871052865407,511.4628350821192,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3506119740638875,0.0,11894,0.0,578,0.008862419,578,-0.008862419053912163
579,8082,23000.0,11772.794632008266,20.60047454405897,9.838877799606909,316876.9840195583,577.5911590753117,279.7005986868484,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4068565773073652,0.0,8082,0.0,579,0.11982901,579,-0.11982900649309158
580,176,18000.0,13919.123535359711,21.95665702731036,11.270391226963602,267838.7319098099,426.00732230156217,215.73647291399223,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4445622143109589,0.0,176,0.0,580,0.1552275,580,-0.15522749722003937
581,20623,2000.0,5215.4385434908,26.64797653351413,43.75226996619489,9494.811836697638,49.52519372157289,78.240049004461,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.6251906380071794,0.0,20623,0.0,581,0.09077637,581,-0.09077636897563934
582,13235,41000.0,13997.215281232891,26.58981197244818,13.29326231871504,547274.4316661507,1000.6362501257126,482.896895997814,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3552362450245616,0.0,13235,0.0,582,0.0111635,582,-0.011163500137627125
583,20866,8000.0,5852.839666728461,29.64886121974113,46.87616556283013,39091.75807295503,204.72816784779567,319.59734341508823,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3968666332613874,0.0,20866,0.0,583,0.083236605,583,-0.08323660492897034
584,3324,6000.0,15636.480925636975,25.28427417333687,12.873808635180978,91484.94924112762,147.83835414382273,75.13036592515819,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6390071169371202,0.0,3324,0.0,584,0.097788654,584,-0.09778865426778793
585,7506,1000.0,13510.738317148827,22.697517220218472,11.290276758426952,13510.738317148827,22.697517220218472,11.290276758426952,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,2.912535954394672,0.0,7506,0.0,585,0.09507802,585,-0.09507802128791809
586,20035,46000.0,4092.5978756944855,27.09626010537648,44.82618824102192,207556.09220788145,1147.6096599643088,1801.0220203457743,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2734672146964068,0.0,20035,0.0,586,0.010993985,586,-0.010993985459208488
587,20014,25000.0,5554.9464501105085,28.969140919963948,45.02063097179242,120541.8783498857,631.3389371100927,990.587984913151,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3071643013801625,0.0,20014,0.0,587,0.02184807,587,-0.02184806950390339
588,11551,16000.0,15552.120654362388,28.73958345539439,13.774280548687129,217159.90170544665,400.0733606895973,192.32345150061292,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4509009328651333,0.0,11551,0.0,588,0.11516911,588,-0.11516910791397095
589,9361,38000.0,10304.29993547969,20.245472254699,9.71961062966998,499100.0945046569,920.2785458141336,447.6823258738636,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3615596412278397,0.0,9361,0.0,589,0.008862419,589,-0.008862419053912163
590,20401,17000.0,4037.504625478624,21.71014616131936,34.49473549551317,79528.37719616063,419.0560937282496,662.4781883688667,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3340925381296465,0.0,20401,1.0,590,0.06803742,590,0.9319625794887543
591,15587,23000.0,16223.305203537937,28.31153582967473,14.1795884835087,303644.6686483584,553.1568807797034,272.5682365742521,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4103168874614308,0.0,15587,0.0,591,0.1143374,591,-0.11433739960193634
592,17343,40000.0,4994.973295355679,29.473567292945933,47.51591059046357,183613.46698795204,984.2808904183928,1556.7871537212795,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2814209258834257,0.0,17343,0.0,592,0.010993985,592,-0.010993985459208488
593,4097,68000.0,10333.40308740749,25.650773560129053,13.4109073195574,973850.0040764998,1688.991536932831,855.7766333076901,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3158817248850491,0.0,4097,0.0,593,0.011801843,593,-0.011801842600107193
594,4767,27000.0,16610.883933412093,25.74349995824993,13.53564476771824,410987.9364307446,656.7513526372322,332.8110230764827,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.394838023362517,0.0,4767,0.0,594,0.05212374,594,-0.05212374031543732
595,21176,2000.0,4565.084943966346,24.87462845573201,39.52839802698776,10317.632274867266,54.51192276325078,87.82675188117835,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.5976113594812114,0.0,21176,0.0,595,0.09381628,595,-0.09381628036499023
596,21207,33000.0,3423.20259957378,20.52441892607044,32.88674796916587,152987.94569004548,807.6510434115253,1273.0559087292395,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2924196667718354,0.0,21207,0.0,596,0.033838622,596,-0.03383862227201462
597,6022,18000.0,15994.61421319361,26.70331598905224,12.940519967545535,279434.2916953043,444.52416517799537,226.31900478842232,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.438697208939063,0.0,6022,0.0,597,0.12442823,597,-0.12442822754383087
598,9,9000.0,12926.969493031102,20.42550554955772,10.694041924921786,130641.96872854006,208.6343906176945,105.35977504385384,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.5605320292427315,0.0,9,0.0,598,0.10386484,598,-0.10386484116315842
599,3523,47000.0,15514.317559755433,26.18344081465496,12.875813555686657,752096.2769469457,1232.651199647609,629.5199742515424,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3387863253413113,0.0,3523,0.0,599,0.010624118,599,-0.010624118149280548
600,7666,3000.0,15233.0096561012,23.634028559888232,12.550005785510503,44218.82859684448,70.00029222615899,36.732060499539074,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.9196742467165748,0.0,7666,0.0,600,0.08791223,600,-0.08791223168373108
601,13950,45000.0,11277.52524973609,23.27225716630719,11.721136772043126,620606.4494470787,1139.5180808900006,551.1509689412056,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3446393829693923,0.0,13950,0.0,601,0.010985391,601,-0.010985391214489937
602,3347,29000.0,12906.4463575512,21.886000970750903,11.214794051872076,440933.4085635896,709.0272344600195,361.7154816059127,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3865715090714978,0.0,3347,0.0,602,0.07756689,602,-0.07756689190864563
603,19444,8000.0,5206.6957151984525,26.110890445648685,42.68628204511855,39085.43828533142,203.64535994642983,321.47147254651435,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3968239062825145,0.0,19444,1.0,603,0.091697864,603,0.9083021357655525
604,23592,48000.0,4196.641662543236,29.014184865184188,45.98242384305938,211131.89375065587,1180.15893607203,1866.5422128222597,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.271687347875877,0.0,23592,0.0,604,0.010993985,604,-0.010993985459208488
605,1009,61000.0,11228.002809919864,24.000843212586112,12.47509643944699,908491.5915508488,1514.6242560080143,770.1460166983587,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3238638223499619,0.0,1009,0.0,605,0.011801843,605,-0.011801842600107193
606,13530,20000.0,15395.748822875104,29.0355882488645,14.09569044876411,267436.4437361809,486.11550349184,235.97853432701876,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.426257154768757,0.0,13530,1.0,606,0.12246109,606,0.8775389119982719
607,12985,28000.0,13393.85997138909,25.499929852754708,12.427492336091015,390032.7374091189,707.7375691864339,342.2946253407384,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3862910260143994,0.0,12985,0.0,607,0.06851315,607,-0.06851314753293991
608,21735,8000.0,4953.811725571078,24.7286825930573,39.81457182230262,37850.9283380796,196.9609637083112,315.4710831824859,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3993129501670732,0.0,21735,0.0,608,0.08375917,608,-0.08375916630029678
609,14988,56000.0,10361.573228834275,23.555144033430945,11.921588792949905,731354.0515093991,1383.7542336704882,667.8910844448486,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3296304002341357,0.0,14988,0.0,609,0.010985391,609,-0.010985391214489937
610,4693,32000.0,16776.590087725286,26.87942568391767,14.166299314990043,502761.3785260046,807.887222138873,413.1450917484391,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3741433451246074,0.0,4693,0.0,610,0.023026543,610,-0.023026542738080025
611,23244,16000.0,5074.698432105304,25.522283122374706,38.88564286962946,77498.83788011406,402.6762881268287,624.1939412930908,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3383375703807877,0.0,23244,0.0,611,0.08944506,611,-0.08944506198167801
612,4855,36000.0,14764.49426102162,24.374762484876133,12.19866056083082,571438.3569554392,921.6281619383412,467.92913527340494,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3628116426691504,0.0,4855,0.0,612,0.008902298,612,-0.008902298286557198
613,5336,43000.0,13869.978202159951,24.2186430188604,12.634257905235584,656198.8357003733,1070.1788850310606,545.8625757061159,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3498923417576917,0.0,5336,0.0,613,0.011747703,613,-0.011747702956199646
614,11888,37000.0,11499.047979294268,22.02215036220865,10.64498232026435,498975.32863946905,913.2759983599258,444.25828429757183,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3624241480639235,0.0,11888,0.0,614,0.010405069,614,-0.010405069217085838
615,17667,48000.0,3778.465721796909,26.976835944451743,41.423445636759865,213089.2351219316,1184.9036696048968,1866.6927289320336,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2717040507061589,0.0,17667,0.0,615,0.010993985,615,-0.010993985459208488
616,21046,30000.0,4076.083545094108,23.255314524321644,37.52117177786021,142850.38196040515,762.6835772573996,1197.176077896094,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2955902322093826,0.0,21046,0.0,616,0.03195538,616,-0.031955379992723465
617,3669,35000.0,12671.799253668636,21.855068698816417,11.159681127937857,529040.0760989755,845.7757985593973,431.24069038359306,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3703387269242549,0.0,3669,0.0,617,0.004784321,617,-0.004784320946782827
618,16910,2000.0,4468.684116458147,22.683592825298067,34.50286118281101,9450.350296377805,48.03282992300804,75.88080161878378,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.6353457593807094,0.0,16910,0.0,618,0.06856068,618,-0.06856068223714828
619,11591,56000.0,13020.814919015938,29.242531700969828,13.955225701370606,729257.140653896,1388.9764715358508,673.2024024458873,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3290122832888783,0.0,11591,0.0,619,0.01121764,619,-0.011217639781534672
620,84,5000.0,14889.337562724451,24.104920181682814,11.98551558373266,70563.26071462789,112.20783234089366,56.86742232055639,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.7243241248853171,0.0,84,0.0,620,0.10006937,620,-0.10006936639547348
621,4831,12000.0,17681.107864801917,28.61266415073301,13.9008753852118,189949.34601918428,307.5391553965449,156.16886279673906,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4896737684301025,0.0,4831,0.0,621,0.10456682,621,-0.10456681996583939
622,9264,20000.0,13677.348051311586,24.367983719154203,12.145067153386275,270553.9817634759,494.6881775321949,241.1494931885145,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4236406891240327,0.0,9264,0.0,622,0.1131768,622,-0.11317680031061172
623,12504,21000.0,14070.845057578854,24.85668978397416,11.962557462130084,287924.9186984494,521.9240021422262,252.5090650432336,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4183672218718812,0.0,12504,0.0,623,0.1131768,623,-0.11317680031061172
624,10625,38000.0,11705.882602395715,21.826892543772853,10.793264898494645,505504.13390563,927.859428029106,449.1801727362234,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3612664025604719,0.0,10625,0.0,624,0.008862419,624,-0.008862419053912163
625,15566,2000.0,15869.389270134718,29.355938949921367,14.687929801387943,30032.632881399128,54.26633385721582,27.36863175677076,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,1.0718264507230015,0.0,15566,0.0,625,0.10260886,625,-0.10260885953903198
626,3241,2000.0,15955.922997161342,25.39274281391696,13.315965073173905,30509.04140248318,49.75290383066896,25.30257756941444,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,1.1658151512628236,0.0,3241,0.0,626,0.11561303,626,-0.11561302840709686
627,3427,30000.0,17998.62892407282,28.61923449646917,14.457567657101208,464325.0563179784,750.5471916107225,380.1854570142754,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3813937160622907,0.0,3427,0.0,627,0.0492347,627,-0.049234699457883835
628,23252,24000.0,4582.5171169624455,23.45375216215551,36.906322172687,113632.61482049114,590.3043482175879,922.6830756801,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.311684065981689,0.0,23252,0.0,628,0.04113281,628,-0.041132811456918716
629,11893,42000.0,12050.433361778987,24.38808532801783,12.133192836861184,559744.1062735919,1029.9314534120354,501.3964925840797,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3522373422406707,0.0,11893,0.0,629,0.010985391,629,-0.010985391214489937
630,13158,43000.0,15654.37524347898,29.79838158927918,14.201475825634637,593758.9125082085,1093.3498289105178,533.4427974885477,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3473377691695791,0.0,13158,0.0,630,0.009807668,630,-0.009807667694985867
631,8960,32000.0,13792.6978414841,26.448702813288484,12.297490586667733,424237.2103042854,776.8891128088821,374.6381238370187,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3773347645991682,0.0,8960,0.0,631,0.04925183,631,-0.04925182834267616
632,7791,49000.0,13787.715964340365,24.16613742232014,11.745956653224928,749391.8050798805,1222.805146267569,623.9993640744342,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3395370215988361,0.0,7791,0.0,632,0.011747703,632,-0.011747702956199646
633,13726,58000.0,10012.898484139803,23.921414063886708,11.42754717194777,770577.8074352997,1466.8713075278636,710.5268438288505,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3252493416724275,0.0,13726,0.0,633,0.010985391,633,-0.010985391214489937
634,15489,4000.0,13262.30494767499,23.773779211597954,11.513656586555944,50154.09900929716,89.77607302733243,44.01008403729155,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.8022079419460053,0.0,15489,0.0,634,0.10045722,634,-0.10045722126960754
635,6809,15000.0,18928.762466356733,28.97285895954403,14.671677620864513,243317.714960156,388.5620400908148,196.34524697509963,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4567474133561593,0.0,6809,0.0,635,0.08249232,635,-0.08249232172966003
636,15506,21000.0,14131.316885587275,24.577734310739054,11.489452120753947,288778.79448815034,520.7549068355356,251.25441172262623,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4190299225483934,0.0,15506,0.0,636,0.110021755,636,-0.11002175509929657
637,21838,32000.0,5382.129961497078,28.71665041600315,47.29088583769022,156112.2524201834,821.0053202329022,1302.3103589437249,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2913462610327691,0.0,21838,0.0,637,0.012121811,637,-0.01212181057780981
638,16548,35000.0,4279.981799108071,23.677778735514188,35.96154484046803,163161.52063539324,868.4998966588792,1366.8746732303198,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2883348711039315,0.0,16548,0.0,638,0.010985391,638,-0.010985391214489937
639,578,25000.0,18435.24006111853,29.608269300452395,14.39498819776808,402897.1384271681,643.940188744259,329.2749386740025,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.396226793003371,0.0,578,0.0,639,0.06576479,639,-0.06576479226350784
640,6466,67000.0,8959.31735987031,22.345314652249005,10.95491854972786,986154.0212865828,1693.4646579917355,858.5575826537043,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3158985560460008,0.0,6466,0.0,640,0.011801843,640,-0.011801842600107193
641,2186,53000.0,13814.746546492855,24.808272483857824,12.72341419524465,803268.4816418773,1319.3435067399826,676.6966420768186,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3335199330545851,0.0,2186,0.0,641,0.011747703,641,-0.011747702956199646
642,1275,11000.0,15594.691916818036,25.28952362328173,12.849017155393415,172850.25718223077,275.64244300452697,140.72288994677635,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.5076462127515924,0.0,1275,0.0,642,0.11065004,642,-0.11065004020929337
643,18447,38000.0,5257.139119014484,29.56325357765373,48.46598487152805,177768.45161609966,950.0010759017458,1511.4931210958764,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2831094420613917,0.0,18447,0.0,643,0.01121764,643,-0.011217639781534672
644,23328,21000.0,4699.983740527676,25.431133647542183,41.75516542905943,102410.95976657656,543.0686491692877,857.4086548773563,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3161686053981112,0.0,23328,0.0,644,0.07033505,644,-0.07033505290746689
645,4010,60000.0,9783.817749035186,20.76040798654528,10.400251202667404,908854.0202009104,1525.6398029278598,781.7596931123448,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3228641178628221,0.0,4010,0.0,645,0.00967887,645,-0.009678870439529419
646,15419,13000.0,12016.535151933267,22.083600707085857,10.90012723109153,182529.96570794916,335.1218045298352,162.8850367308671,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4747398543281448,0.0,15419,0.0,646,0.12567022,646,-0.12567022442817688
647,9189,24000.0,13542.5234326573,23.64526296033033,11.3252917980516,316023.5083881231,580.7442878663982,282.86898495039645,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4055626019452031,0.0,9189,0.0,647,0.09948877,647,-0.0994887724518776
648,8793,23000.0,15436.847681175195,27.25366976324961,12.703620891672118,324607.96031905286,585.2480353270208,283.836861406559,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.405724088941735,0.0,8793,0.0,648,0.09425339,648,-0.09425339102745056
649,4939,41000.0,15192.07740993927,26.538009888523632,13.481425090371998,614287.4199530334,996.4568807486446,504.81309404622175,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3562010474570378,0.0,4939,0.0,649,0.010624118,649,-0.010624118149280548
650,10525,17000.0,15222.885627444595,29.008978050883748,13.925966632622686,234186.2711588115,434.0126836295806,209.10558785167532,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4399303011980269,0.0,10525,0.0,650,0.12246109,650,-0.12246108800172806
651,22793,39000.0,4131.350387340949,25.94046870679714,41.00822199652493,181219.8013981505,976.4889848538868,1539.871935697046,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2818450263902524,0.0,22793,0.0,651,0.010993985,651,-0.010993985459208488
652,18915,32000.0,4742.672211913149,26.399509212991028,43.64365533563191,150995.2499797004,804.3292320114598,1277.1022015282333,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.292211579840695,0.0,18915,0.0,652,0.011965301,652,-0.011965300887823105
653,4996,19000.0,17368.923404237223,27.57951525686256,14.141446811687237,291919.280605065,469.3724672798661,237.18673523333328,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4321564842799296,0.0,4996,1.0,653,0.10565521,653,0.8943447917699814
654,19940,30000.0,3775.328471668795,21.132403813141817,32.25869284041602,142317.54843014243,753.5461024996855,1182.186773972301,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2964573321657873,0.0,19940,0.0,654,0.016362187,654,-0.016362186521291733
655,5972,47000.0,17026.548277413982,29.62781811711816,14.305278134304444,728844.231158075,1184.6064870103346,606.0746129737631,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3419057260088718,0.0,5972,0.0,655,0.009423985,655,-0.00942398514598608
656,1190,5000.0,16182.007379595629,26.63324208518162,13.526186052289312,80565.44043088228,129.27043374335037,65.43464198398684,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6783190374017399,0.0,1190,0.0,656,0.123902984,656,-0.12390298396348953
657,4641,59000.0,14204.011085871096,27.89785968080014,14.470797849338366,878530.5610511752,1471.8233182763554,753.9958864902378,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3253782453301213,0.0,4641,0.0,657,0.010732919,657,-0.010732918977737427
658,3995,45000.0,12438.80793210997,21.205997505726813,10.821742987448603,704708.4034615553,1147.7720208236517,587.2275590696395,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3442746884459919,0.0,3995,0.0,658,0.00967887,658,-0.009678870439529419
659,20404,20000.0,3678.5300453909967,21.043649938195387,31.98244688142173,92782.2345464564,493.2508715573649,775.7194049010642,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3226805613190909,0.0,20404,1.0,659,0.07234732,659,0.9276526793837547
660,10280,9000.0,13613.410934736214,25.36422817668601,11.833283555969857,129342.68126727572,232.49774552790984,110.8522885887028,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5389985734447962,0.0,10280,0.0,660,0.11515205,660,-0.11515205353498459
661,10392,42000.0,10879.043261785604,21.800976398346663,10.247821143236498,556287.4841668018,1034.2787508433012,505.15576400997526,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3514427975495436,0.0,10392,0.0,661,0.008862419,661,-0.008862419053912163
662,770,59000.0,13433.00769424886,26.09146739923073,13.81676673978146,889380.5479012104,1485.6920095094918,759.283880979313,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.324908546291329,0.0,770,0.0,662,0.0119799515,662,-0.011979951523244381
663,11044,62000.0,10522.62349289002,25.748333599550588,12.385809488309093,814401.5413192376,1562.3409731944664,759.6474523291365,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3206188081807466,0.0,11044,0.0,663,0.010985391,663,-0.010985391214489937
664,16610,18000.0,4020.149074142676,21.211348532791725,33.131761797521115,86703.13998247734,451.5578355492925,721.5680292468915,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3285179983946001,0.0,16610,0.0,664,0.06803742,664,-0.06803742051124573
665,8414,39000.0,14756.630194291612,26.89370333669064,12.468115536695551,535108.709244254,979.5298150261184,475.9019508565521,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3565934313561312,0.0,8414,0.0,665,0.0099164685,665,-0.009916468523442745
666,4404,59000.0,10694.759762385733,22.69807057307184,11.811542178436367,866158.9891868534,1452.9291437574705,738.3456261559088,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3266153633848143,0.0,4404,0.0,666,0.011801843,666,-0.011801842600107193
667,13180,65000.0,8537.62113406023,24.079682220456483,11.783718864684584,843926.4307720672,1648.8746611411516,803.9590040409461,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3165288931822916,0.0,13180,0.0,667,0.010985391,667,-0.010985391214489937
668,9094,8000.0,11475.894043696197,20.486699879335625,9.69406823943052,98955.98043780553,182.89892896820436,88.2764434103552,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.584680790284316,0.0,9094,0.0,668,0.12270244,668,-0.12270244210958481
669,1282,18000.0,13844.047328997913,21.298094952053155,10.99520217593892,278691.1267837625,444.76376152958335,227.80704522710607,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4379942539525299,0.0,1282,0.0,669,0.108007945,669,-0.10800794512033463
670,8623,11000.0,13021.344364166696,23.402098294023343,11.779168306670789,154490.1778943413,280.3559274491728,133.73152619720256,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5051798344091003,0.0,8623,1.0,670,0.113653205,670,0.8863467946648598
671,19371,14000.0,4309.642308233444,22.2266371113674,36.45263877379259,65658.7469688937,342.3258362105501,540.4623361179782,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3498266308844205,0.0,19371,0.0,671,0.080367945,671,-0.08036794513463974
